Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 17, 26.648803710937500000, 20.963989257812500000, 0.004638671875000000, 0.000000000000000000, 1545.37, 33.9, 1100
C, fib42, 17, 26.668945312500000000, 20.969421386718750000, 0.008911132812500000, 0.000000000000000000, 1543.54, 33.2, 1100
C, fib42, 17, 25.954223632812500000, 20.305603027343750000, 0.006591796875000000, 0.000000000000000000, 1538.26, 32.9, 1100
C, fib42, 17, 26.685546875000000000, 21.021728515625000000, 0.004455566406250000, 0.000000000000000000, 1543.29, 33.8, 1100
C, fib42, 17, 26.041015625000000000, 20.416564941406250000, 0.006713867187500000, 0.000000000000000000, 1535.19, 33.5, 1100
C, fib42, 17, 26.648376464843750000, 21.010498046875000000, 0.003662109375000000, 0.000000000000000000, 1541.35, 33.1, 1100
C, fib42, 17, 25.878417968750000000, 20.258361816406250000, 0.003845214843750000, 0.000000000000000000, 1537, 33.9, 1100
C, fib42, 17, 26.611755371093750000, 20.928161621093750000, 0.012634277343750000, 0.000000000000000000, 1539.34, 33.5, 1100
C, fib42, 17, 26.424194335937500000, 20.807434082031250000, 0.005432128906250000, 0.000000000000000000, 1531.68, 35.4, 1100
C, fib42, 17, 26.671142578125000000, 20.978881835937500000, 0.004394531250000000, 0.000000000000000000, 1550.97, 33.8, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 18, 26.114135742187500000, 20.450500488281250000, 0.004150390625000000, 0.000000000000000000, 1539, 34.1, 1100
C, fib42, 18, 26.719421386718750000, 21.303100585937500000, 0.004333496093750000, 0.000000000000000000, 1534.2, 35.5, 1100
C, fib42, 18, 26.484680175781250000, 20.847900390625000000, 0.005615234375000000, 0.000000000000000000, 1535.53, 33.4, 1100
C, fib42, 18, 26.476501464843750000, 20.857116699218750000, 0.006164550781250000, 0.000000000000000000, 1538.39, 35.5, 1100
C, fib42, 18, 26.436462402343750000, 20.779602050781250000, 0.005493164062500000, 0.000000000000000000, 1536.11, 34.5, 1100
C, fib42, 18, 26.980712890625000000, 21.303649902343750000, 0.005249023437500000, 0.000000000000000000, 1535.41, 35.4, 1100
C, fib42, 18, 26.695739746093750000, 21.029418945312500000, 0.004394531250000000, 0.000000000000000000, 1534.65, 33.8, 1100
C, fib42, 18, 26.236450195312500000, 20.618835449218750000, 0.004516601562500000, 0.000000000000000000, 1537.71, 34.0, 1100
C, fib42, 18, 26.885437011718750000, 21.232116699218750000, 0.005249023437500000, 0.000000000000000000, 1534.45, 34.0, 1100
C, fib42, 18, 26.371582031250000000, 20.715026855468750000, 0.007324218750000000, 0.000000000000000000, 1538.16, 34.2, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 19, 26.276672363281250000, 20.595214843750000000, 0.013916015625000000, 0.000000000000000000, 1538.7, 33.2, 1100
C, fib42, 19, 26.137207031250000000, 20.489868164062500000, 0.005065917968750000, 0.000000000000000000, 1534.96, 33.9, 1100
C, fib42, 19, 26.805175781250000000, 21.130493164062500000, 0.005065917968750000, 0.000000000000000000, 1536.32, 33.2, 1100
C, fib42, 19, 26.001892089843750000, 20.358154296875000000, 0.005187988281250000, 0.000000000000000000, 1535.4, 33.5, 1100
C, fib42, 19, 26.892822265625000000, 21.224182128906250000, 0.004638671875000000, 0.000000000000000000, 1537.14, 33.4, 1100
C, fib42, 19, 26.119934082031250000, 20.469909667968750000, 0.005004882812500000, 0.000000000000000000, 1537.24, 34.0, 1100
C, fib42, 19, 26.900695800781250000, 21.271667480468750000, 0.009704589843750000, 0.000000000000000000, 1533.4, 35.0, 1100
C, fib42, 19, 26.358703613281250000, 20.708374023437500000, 0.005554199218750000, 0.000000000000000000, 1533.19, 33.9, 1100
C, fib42, 19, 26.734436035156250000, 21.082641601562500000, 0.004699707031250000, 0.000000000000000000, 1536.89, 33.5, 1100
C, fib42, 19, 26.827880859375000000, 21.187866210937500000, 0.004882812500000000, 0.000000000000000000, 1537.24, 33.5, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 20, 26.828979492187500000, 21.241394042968750000, 0.004943847656250000, 0.000000000000000000, 1535.5, 35.2, 1100
C, fib42, 20, 26.833496093750000000, 21.181823730468750000, 0.005615234375000000, 0.000000000000000000, 1538.87, 33.5, 1100
C, fib42, 20, 26.217895507812500000, 20.576110839843750000, 0.003906250000000000, 0.000000000000000000, 1533.75, 34.1, 1100
C, fib42, 20, 26.377929687500000000, 20.720031738281250000, 0.005371093750000000, 0.000000000000000000, 1535.5, 33.8, 1100
C, fib42, 20, 26.324523925781250000, 20.692565917968750000, 0.005004882812500000, 0.000000000000000000, 1535.75, 35.5, 1100
C, fib42, 20, 26.827697753906250000, 21.211059570312500000, 0.005615234375000000, 0.000000000000000000, 1537, 33.8, 1100
C, fib42, 20, 26.254028320312500000, 20.602172851562500000, 0.004394531250000000, 0.000000000000000000, 1536.82, 33.6, 1100
C, fib42, 20, 26.933898925781250000, 21.303100585937500000, 0.003540039062500000, 0.000000000000000000, 1535.58, 33.6, 1100
C, fib42, 20, 25.998962402343750000, 20.459167480468750000, 0.007019042968750000, 0.000000000000000000, 1533.82, 33.5, 1100
C, fib42, 20, 26.817321777343750000, 21.190246582031250000, 0.011596679687500000, 0.000000000000000000, 1538.11, 34.4, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 21, 26.861572265625000000, 21.245178222656250000, 0.005004882812500000, 0.000000000000000000, 1534.08, 33.1, 1100
C, fib42, 21, 26.697814941406250000, 21.075927734375000000, 0.004699707031250000, 0.000000000000000000, 1537.06, 33.4, 1100
C, fib42, 21, 26.969238281250000000, 21.309692382812500000, 0.011291503906250000, 0.000000000000000000, 1537.51, 33.8, 1100
C, fib42, 21, 26.943237304687500000, 21.315246582031250000, 0.005920410156250000, 0.000000000000000000, 1534.58, 33.4, 1100
C, fib42, 21, 26.797790527343750000, 21.192749023437500000, 0.004455566406250000, 0.000000000000000000, 1534.92, 34.0, 1100
C, fib42, 21, 25.961181640625000000, 20.360290527343750000, 0.007934570312500000, 0.000000000000000000, 1534.06, 34.1, 1100
